,age,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,is_recid,Female-African-American,Female-Asian,Female-Caucasian,Female-Hispanic,Female-Native-American,Female-Other,Male-African-American,Male-Asian,Male-Caucasian,Male-Hispanic,Male-Native-American,Male-Other
5700,21,7,1,65.0,99.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5701,29,7,0,0.0,3.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5702,32,2,1,0.0,1173.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5703,25,5,0,1.0,2.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5704,50,1,0,2.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5705,35,2,4,169.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5706,37,9,17,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5707,43,1,4,25.0,26.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5708,29,6,12,39.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5709,61,1,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5710,22,9,4,2.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
5711,27,4,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5712,31,10,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5713,44,9,12,0.0,1406.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5714,34,2,1,15.0,117.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5715,24,6,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5716,34,6,1,25.0,126.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5717,20,7,0,1.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
5718,30,1,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5719,43,1,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5720,51,1,4,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5721,37,5,9,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5722,42,9,7,1.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5723,29,4,1,1.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5724,44,1,4,0.0,234.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5725,24,6,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5726,36,1,12,13.0,26.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5727,39,1,0,2.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5728,32,5,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5729,30,2,1,1.0,83.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5730,38,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5731,27,6,8,3.0,23.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5732,24,3,2,0.0,1249.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5733,30,6,0,2.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5734,43,2,0,1.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5735,30,9,8,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5736,22,7,2,178.0,511.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5737,26,4,1,0.0,2.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5738,37,4,3,38.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5739,25,9,5,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5740,65,3,1,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5741,52,5,0,7.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5742,37,6,9,48.0,47.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5743,29,1,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5744,32,5,3,120.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5745,36,1,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5746,21,9,8,243.0,234.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5747,21,3,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5748,47,4,13,66.0,0.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5749,36,2,4,0.0,13.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5750,25,7,6,12.0,21.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5751,32,2,4,1.0,0.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5752,43,1,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5753,27,6,2,131.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5754,26,4,8,26.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5755,21,3,1,22.0,22.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5756,34,2,0,1.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
5757,46,1,1,0.0,2.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5758,40,6,23,31.0,54.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5759,38,3,3,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5760,41,9,7,58.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5761,25,10,7,43.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5762,21,4,1,11.0,11.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5763,74,1,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5764,41,4,5,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5765,57,7,11,320.0,378.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5766,27,3,0,0.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5767,30,2,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5768,33,6,3,1.0,2.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
5769,24,2,2,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5770,52,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
5771,29,6,0,1.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5772,42,2,0,1.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5773,30,2,1,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5774,33,5,0,45.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5775,38,1,1,4.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5776,21,6,2,7.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5777,41,4,9,0.0,5.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5778,28,8,5,2.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5779,28,8,3,0.0,1365.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5780,52,1,3,0.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5781,21,8,1,0.0,25.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5782,22,5,1,2.0,1.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False
5783,32,3,3,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5784,25,2,0,90.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5785,27,3,0,1.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
5786,35,2,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5787,40,3,2,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5788,29,3,0,47.0,1.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
5789,24,9,2,24.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5790,24,10,10,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5791,36,10,26,117.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5792,54,6,13,0.0,293.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5793,26,3,5,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5794,50,2,1,9.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5795,21,7,1,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5796,51,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
5797,24,5,2,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5798,33,8,11,57.0,57.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5799,29,1,3,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5800,25,4,0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5801,38,3,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5802,46,3,1,10.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5803,33,7,9,14.0,28.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5804,31,7,19,0.0,1.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
5805,21,4,0,4.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5806,60,1,1,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5807,39,5,3,0.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5808,23,5,1,0.0,4.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5809,23,5,3,0.0,169.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5810,35,4,4,11.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5811,49,2,12,2.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5812,26,4,1,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5813,27,5,0,2.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5814,22,6,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5815,29,4,0,1.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
5816,31,9,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5817,31,6,5,37.0,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5818,29,3,0,0.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5819,65,1,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5820,34,3,1,3.0,5.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
5821,24,10,6,7.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5822,46,2,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5823,26,2,3,41.0,42.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
5824,20,4,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5825,29,10,16,33.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5826,29,3,7,2.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5827,56,1,3,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
5828,21,4,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5829,40,10,0,4.0,0.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5830,22,9,2,54.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5831,39,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5832,22,8,1,1.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5833,27,6,5,1.0,1.0,0,1,False,False,False,False,False,True,False,False,False,False,False,False
5834,36,2,1,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5835,30,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5836,56,4,17,23.0,53.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
5837,36,6,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5838,38,7,5,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5839,32,1,0,2.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5840,34,9,5,25.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5841,23,3,0,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
5842,52,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5843,20,10,1,13.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5844,38,4,5,5.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5845,46,1,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5846,27,4,0,9.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5847,20,3,2,16.0,17.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5848,51,1,1,0.0,291.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
5849,29,2,1,1.0,7.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
5850,35,2,7,2.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
5851,37,1,1,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5852,63,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
5853,27,6,2,0.0,234.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5854,27,4,1,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
5855,27,5,0,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5856,24,6,2,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5857,30,2,1,1.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
5858,32,8,13,0.0,451.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
5859,25,10,4,33.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
5860,24,9,10,0.0,251.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5861,27,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
5862,48,5,0,9.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
